DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
04/07/2021,20-29,55317,50008,5309,11886,9,9,0
04/07/2021,30-39,49368,45098,4270,11158,40,38,2
04/07/2021,40-49,44849,41391,3458,10363,126,103,23
04/07/2021,50-59,48687,45280,3407,9374,414,351,63
04/07/2021,60-69,32827,30844,1983,7451,1016,874,142
04/07/2021,70-79,17004,16028,976,6297,1775,1501,274
04/07/2021,80 and older,16187,14766,1421,9802,4554,3645,909
04/08/2021,0-9,18585,17575,1010,4937,2,1,1
04/08/2021,10-19,36684,33636,3048,8096,4,4,0
04/08/2021,20-29,55666,50317,5349,11961,9,9,0
04/08/2021,30-39,49661,45362,4299,11225,40,38,2
04/08/2021,40-49,45082,41611,3471,10417,127,104,23
04/08/2021,50-59,48941,45503,3438,9423,414,351,63
04/08/2021,60-69,32926,30939,1987,7473,1019,876,143
04/08/2021,70-79,17037,16057,980,6310,1776,1502,274
04/08/2021,80 and older,16205,14783,1422,9813,4553,3645,908
04/11/2021,0-9,18891,17868,1023,5018,2,1,1
04/11/2021,10-19,37160,34077,3083,8201,4,4,0
04/11/2021,20-29,56230,50826,5404,12082,9,9,0
04/11/2021,30-39,50168,45832,4336,11339,40,38,2
04/11/2021,40-49,45542,42031,3511,10523,127,104,23
04/11/2021,50-59,49338,45870,3468,9499,414,351,63
04/11/2021,60-69,33112,31110,2002,7516,1026,883,143
04/11/2021,70-79,17098,16116,982,6332,1779,1504,275
04/11/2021,80 and older,16246,14822,1424,9838,4556,3648,908
04/12/2021,0-9,18958,17922,1036,5036,1,1,0
04/12/2021,10-19,37327,34214,3113,8238,4,4,0
04/12/2021,20-29,56491,51052,5439,12138,8,8,0
04/12/2021,30-39,50381,46028,4353,11387,39,37,2
04/12/2021,40-49,45699,42159,3540,10559,127,104,23
04/12/2021,50-59,49506,46021,3485,9532,414,352,62
04/12/2021,60-69,33194,31175,2019,7534,1034,888,146
04/12/2021,70-79,17106,16123,983,6335,1784,1509,275
04/12/2021,80 and older,16258,14831,1427,9845,4563,3655,908
04/13/2021,0-9,19091,18039,1052,5071,1,1,0
04/13/2021,10-19,37571,34432,3139,8291,4,4,0
04/13/2021,20-29,56791,51309,5482,12203,8,8,0
04/13/2021,30-39,50635,46239,4396,11445,39,37,2
04/13/2021,40-49,45905,42340,3565,10607,129,106,23
04/13/2021,50-59,49709,46194,3515,9571,414,353,61
04/13/2021,60-69,33273,31246,2027,7552,1036,890,146
04/13/2021,70-79,17142,16156,986,6348,1786,1511,275
04/11/2020,30-39,1701,,,386,6,,
12/13/2020,0-9,6756,6451,305,1782,1,1,0
12/13/2020,10-19,14669,13642,1027,3190,1,1,0
12/13/2020,20-29,26409,24587,1822,5667,6,5,1
12/13/2020,30-39,23763,22300,1463,5396,26,25,1
12/13/2020,40-49,21618,20490,1128,4908,78,62,16
12/13/2020,50-59,23564,22343,1221,4451,231,194,37
12/13/2020,60-69,16698,15961,737,3859,679,574,105
12/13/2020,70-79,9571,9031,540,3672,1187,990,197
12/13/2020,80 and older,10869,9932,937,6621,3235,2545,690
12/14/2020,0-9,6832,6518,314,1802,1,1,0
12/14/2020,10-19,14816,13769,1047,3222,1,1,0
12/14/2020,20-29,26631,24774,1857,5714,6,5,1
12/14/2020,30-39,24000,22505,1495,5450,26,25,1
12/14/2020,40-49,21815,20673,1142,4953,78,62,16
12/14/2020,50-59,23813,22567,1246,4498,232,195,37
12/14/2020,60-69,16872,16127,745,3900,688,581,107
12/14/2020,70-79,9674,9132,542,3712,1190,993,197
12/14/2020,80 and older,10948,10000,948,6669,3244,2551,693
12/15/2020,0-9,6971,6656,315,1839,1,1,0
12/15/2020,10-19,15057,14004,1053,3275,2,1,1
12/15/2020,20-29,27022,25162,1860,5798,6,5,1
12/15/2020,30-39,24369,22867,1502,5534,26,25,1
12/15/2020,40-49,22193,21044,1149,5039,79,63,16
12/15/2020,50-59,24189,22936,1253,4569,234,197,37
12/15/2020,60-69,17120,16362,758,3957,695,588,107
12/15/2020,70-79,9789,9244,545,3756,1198,1001,197
12/15/2020,80 and older,11035,10081,954,6722,3265,2568,697
12/16/2020,0-9,7105,6785,320,1874,1,1,0
12/16/2020,10-19,15306,14238,1068,3329,2,1,1
12/16/2020,20-29,27451,25537,1914,5890,6,5,1
12/16/2020,30-39,24754,23232,1522,5622,26,25,1
12/16/2020,40-49,22505,21334,1171,5110,79,63,16
12/16/2020,50-59,24523,23257,1266,4632,238,201,37
12/16/2020,60-69,17388,16618,770,4019,700,591,109
12/16/2020,70-79,9925,9372,553,3808,1210,1013,197
12/16/2020,80 and older,11111,10151,960,6768,3290,2589,701
12/17/2020,0-9,7292,6973,319,1923,1,1,0
12/17/2020,10-19,15582,14512,1070,3389,2,1,1
12/17/2020,20-29,27872,25958,1914,5981,5,5,0
12/17/2020,30-39,25172,23648,1524,5716,26,25,1
12/17/2020,40-49,22857,21685,1172,5190,79,63,16
12/17/2020,50-59,24986,23717,1269,4719,239,202,37
12/17/2020,60-69,17664,16889,775,4083,703,594,109
12/17/2020,70-79,10089,9529,560,3871,1218,1018,200
12/17/2020,80 and older,11231,10264,967,6841,3308,2605,703
12/20/2020,0-9,7572,7246,326,1997,1,1,0
12/20/2020,10-19,16071,14976,1095,3495,2,1,1
12/20/2020,20-29,28652,26678,1974,6148,6,6,0
12/20/2020,30-39,25930,24352,1578,5889,26,25,1
12/20/2020,40-49,23486,22280,1206,5332,81,64,17
12/20/2020,50-59,25701,24389,1312,4854,248,208,40
12/20/2020,60-69,18112,17320,792,4186,714,604,110
12/20/2020,70-79,10356,9777,579,3973,1238,1034,204
12/20/2020,80 and older,11457,10461,996,6979,3360,2647,713
12/21/2020,0-9,7701,7371,330,2031,1,1,0
12/21/2020,10-19,16231,15131,1100,3530,1,1,0
12/21/2020,20-29,28888,26881,2007,6199,6,6,0
12/21/2020,30-39,26148,24543,1605,5938,26,25,1
12/21/2020,40-49,23678,22454,1224,5376,81,64,17
12/21/2020,50-59,25978,24644,1334,4907,250,211,39
12/21/2020,60-69,18318,17511,807,4234,718,608,110
12/21/2020,70-79,10452,9863,589,4010,1249,1042,207
12/21/2020,80 and older,11524,10528,996,7020,3371,2655,716
12/22/2020,0-9,7802,7466,336,2058,1,1,0
12/22/2020,10-19,16400,15286,1114,3567,1,1,0
04/11/2020,40-49,1887,,,428,13,,
12/22/2020,20-29,29211,27170,2041,6268,7,7,0
12/22/2020,30-39,26419,24776,1643,6000,26,25,1
12/22/2020,40-49,23920,22663,1257,5431,82,65,17
12/22/2020,50-59,26255,24898,1357,4959,250,211,39
12/22/2020,60-69,18496,17677,819,4275,721,611,110
12/22/2020,70-79,10572,9974,598,4056,1260,1051,209
12/22/2020,80 and older,11587,10583,1004,7058,3387,2669,718
03/01/2021,0-9,15397,14757,640,4061,1,1,0
03/01/2021,10-19,30384,28273,2111,6608,3,3,0
03/01/2021,20-29,48452,44449,4003,10397,9,9,0
03/01/2021,30-39,43449,40208,3241,9867,38,37,1
03/01/2021,40-49,39683,37013,2670,9010,115,94,21
03/01/2021,50-59,43652,40968,2684,8245,384,328,56
03/01/2021,60-69,30071,28443,1628,6950,962,829,133
03/01/2021,70-79,16177,15284,893,6207,1707,1439,268
03/01/2021,80 and older,15726,14373,1353,9579,4439,3547,892
03/02/2021,0-9,15428,14777,651,4069,1,1,0
03/02/2021,10-19,30461,28326,2135,6625,3,3,0
03/02/2021,20-29,48555,44514,4041,10419,9,9,0
03/02/2021,30-39,43529,40261,3268,9885,38,37,1
03/02/2021,40-49,39752,37050,2702,9026,116,95,21
03/02/2021,50-59,43725,41020,2705,8259,385,329,56
03/02/2021,60-69,30108,28470,1638,6959,967,834,133
03/02/2021,70-79,16195,15297,898,6214,1712,1444,268
03/02/2021,80 and older,15741,14384,1357,9589,4447,3554,893
04/06/2020,40-49,1189,,,270,7,,
03/03/2021,0-9,15507,14857,650,4090,1,1,0
03/03/2021,10-19,30591,28441,2150,6653,3,3,0
03/03/2021,20-29,48723,44660,4063,10455,9,9,0
03/03/2021,30-39,43660,40373,3287,9915,38,37,1
03/03/2021,40-49,39876,37168,2708,9054,116,95,21
03/03/2021,50-59,43862,41140,2722,8285,386,330,56
03/03/2021,60-69,30185,28541,1644,6977,967,834,133
03/03/2021,70-79,16210,15314,896,6219,1716,1448,268
03/03/2021,80 and older,15758,14399,1359,9599,4457,3563,894
03/04/2021,0-9,15581,14921,660,4110,1,1,0
03/04/2021,10-19,30722,28558,2164,6682,3,3,0
03/04/2021,20-29,48866,44787,4079,10485,9,9,0
03/04/2021,30-39,43781,40475,3306,9942,38,37,1
03/04/2021,40-49,39973,37245,2728,9076,117,95,22
03/04/2021,50-59,43997,41256,2741,8310,387,331,56
03/04/2021,60-69,30268,28618,1650,6996,970,837,133
03/04/2021,70-79,16241,15338,903,6231,1719,1449,270
03/04/2021,80 and older,15771,14411,1360,9607,4460,3565,895
03/07/2021,0-9,15753,15085,668,4155,1,1,0
03/07/2021,10-19,31021,28831,2190,6747,4,4,0
03/07/2021,20-29,49232,45112,4120,10564,9,9,0
03/07/2021,30-39,44111,40784,3327,10017,38,37,1
03/07/2021,40-49,40260,37518,2742,9141,118,96,22
03/07/2021,50-59,44272,41510,2762,8362,391,335,56
03/07/2021,60-69,30470,28813,1657,7043,974,841,133
03/07/2021,70-79,16314,15408,906,6259,1723,1452,271
03/07/2021,80 and older,15811,14452,1359,9631,4467,3572,895
03/08/2021,0-9,15821,15138,683,4173,1,1,0
03/08/2021,10-19,31123,28909,2214,6769,4,4,0
03/08/2021,20-29,49379,45223,4156,10595,9,9,0
03/08/2021,30-39,44219,40866,3353,10042,38,37,1
03/08/2021,40-49,40378,37605,2773,9168,118,96,22
05/13/2020,40-49,5095,,,1157,45,,
03/08/2021,50-59,44388,41604,2784,8384,391,335,56
03/08/2021,60-69,30548,28875,1673,7061,974,841,133
03/08/2021,70-79,16334,15428,906,6267,1730,1459,271
03/08/2021,80 and older,15816,14456,1360,9634,4474,3578,896
03/09/2021,0-9,15859,15162,697,4183,1,1,0
03/09/2021,10-19,31202,28967,2235,6786,4,4,0
03/09/2021,20-29,49478,45277,4201,10617,9,9,0
04/11/2020,50-59,2273,,,429,21,,
12/23/2020,0-9,7910,7572,338,2086,1,1,0
12/23/2020,10-19,16591,15474,1117,3608,1,1,0
12/23/2020,20-29,29549,27482,2067,6340,7,7,0
12/23/2020,30-39,26718,25056,1662,6068,26,25,1
12/23/2020,40-49,24208,22944,1264,5496,84,67,17
12/23/2020,50-59,26581,25206,1375,5021,251,212,39
12/23/2020,60-69,18735,17899,836,4330,726,614,112
12/23/2020,70-79,10710,10107,603,4109,1273,1063,210
12/23/2020,80 and older,11699,10679,1020,7126,3422,2696,726
12/27/2020,0-9,8380,8037,343,2210,1,1,0
12/27/2020,10-19,17491,16358,1133,3804,1,1,0
12/27/2020,20-29,30957,28837,2120,6643,7,7,0
12/27/2020,30-39,27982,26280,1702,6355,26,25,1
12/27/2020,40-49,25453,24153,1300,5779,86,69,17
12/27/2020,50-59,28003,26602,1401,5289,263,221,42
12/27/2020,60-69,19645,18769,876,4541,745,630,115
12/27/2020,70-79,11149,10531,618,4278,1295,1080,215
12/27/2020,80 and older,12097,11044,1053,7369,3480,2739,741
12/28/2020,0-9,8422,8072,350,2221,1,1,0
12/28/2020,10-19,17558,16416,1142,3819,1,1,0
12/28/2020,20-29,31069,28939,2130,6667,7,7,0
12/28/2020,30-39,28094,26385,1709,6380,26,25,1
12/28/2020,40-49,25564,24251,1313,5804,86,69,17
12/28/2020,50-59,28146,26730,1416,5316,267,224,43
04/05/2020,60-69,896,,,207,27,,
12/28/2020,60-69,19733,18844,889,4561,750,635,115
12/28/2020,70-79,11203,10584,619,4298,1298,1083,215
12/28/2020,80 and older,12135,11077,1058,7392,3488,2747,741
12/29/2020,0-9,8509,8154,355,2244,1,1,0
12/29/2020,10-19,17701,16551,1150,3850,1,1,0
12/29/2020,20-29,31342,29200,2142,6725,7,7,0
12/29/2020,30-39,28391,26663,1728,6447,27,26,1
12/29/2020,40-49,25760,24431,1329,5849,86,69,17
12/29/2020,50-59,28408,26969,1439,5366,265,222,43
12/29/2020,60-69,19965,19068,897,4614,758,642,116
12/29/2020,70-79,11307,10680,627,4338,1309,1093,216
12/29/2020,80 and older,12234,11160,1074,7452,3510,2767,743
12/30/2020,0-9,8613,8253,360,2272,1,1,0
12/30/2020,10-19,17916,16748,1168,3896,1,1,0
12/30/2020,20-29,31692,29503,2189,6800,7,7,0
12/30/2020,30-39,28718,26947,1771,6522,28,27,1
12/30/2020,40-49,26039,24668,1371,5912,86,69,17
12/30/2020,50-59,28773,27279,1494,5435,266,223,43
12/30/2020,60-69,20192,19262,930,4667,761,644,117
12/30/2020,70-79,11408,10770,638,4377,1312,1096,216
12/30/2020,80 and older,12302,11217,1085,7494,3533,2786,747
01/01/2021,0-9,8839,8476,363,2331,1,1,0
01/01/2021,10-19,18376,17203,1173,3997,1,1,0
01/01/2021,20-29,32405,30190,2215,6953,7,7,0
01/01/2021,30-39,29434,27646,1788,6684,28,27,1
01/01/2021,40-49,26643,25263,1380,6049,86,69,17
01/01/2021,50-59,29486,27973,1513,5569,272,228,44
01/01/2021,60-69,20690,19739,951,4782,768,650,118
01/01/2021,70-79,11670,11013,657,4478,1340,1115,225
01/01/2021,80 and older,12525,11414,1111,7630,3596,2839,757
01/03/2021,0-9,9123,8758,365,2406,1,1,0
01/03/2021,10-19,18853,17663,1190,4100,1,1,0
01/03/2021,20-29,33125,30867,2258,7108,7,7,0
01/03/2021,30-39,30119,28319,1800,6840,28,27,1
01/03/2021,40-49,27255,25851,1404,6188,87,70,17
01/03/2021,50-59,30210,28673,1537,5706,278,234,44
01/03/2021,60-69,21234,20275,959,4908,778,659,119
01/03/2021,70-79,11932,11267,665,4578,1357,1129,228
01/03/2021,80 and older,12733,11605,1128,7756,3631,2869,762
01/04/2021,0-9,9264,8896,368,2443,1,1,0
04/11/2020,60-69,1854,,,429,67,,
01/04/2021,10-19,19142,17932,1210,4163,1,1,0
01/04/2021,20-29,33520,31229,2291,7193,7,7,0
01/04/2021,30-39,30471,28637,1834,6920,29,28,1
01/04/2021,40-49,27560,26120,1440,6257,87,70,17
01/04/2021,50-59,30580,29006,1574,5776,280,235,45
01/04/2021,60-69,21494,20512,982,4968,781,662,119
01/04/2021,70-79,12058,11389,669,4626,1364,1135,229
01/04/2021,80 and older,12824,11691,1133,7812,3642,2878,764
03/09/2021,30-39,44296,40916,3380,10059,38,37,1
03/09/2021,40-49,40467,37662,2805,9188,119,97,22
03/09/2021,50-59,44462,41664,2798,8398,391,335,56
03/09/2021,60-69,30589,28903,1686,7070,977,844,133
03/09/2021,70-79,16342,15432,910,6270,1732,1461,271
03/09/2021,80 and older,15825,14464,1361,9640,4481,3583,898
03/30/2021,0-9,17663,16787,876,4692,2,1,1
03/30/2021,10-19,34847,32068,2779,7690,4,4,0
03/30/2021,20-29,53572,48576,4996,11511,9,9,0
03/30/2021,30-39,47897,43920,3977,10826,40,38,2
03/30/2021,40-49,43546,40301,3245,10062,124,101,23
03/30/2021,50-59,47549,44325,3224,9155,406,344,62
03/30/2021,60-69,32270,30369,1901,7325,1009,868,141
03/30/2021,70-79,16847,15889,958,6239,1766,1491,275
03/30/2021,80 and older,16102,14689,1413,9750,4526,3621,905
03/31/2021,0-9,17794,16862,932,4727,2,1,1
04/05/2020,70-79,475,,,182,47,,
03/31/2021,10-19,35116,32230,2886,7750,4,4,0
03/31/2021,20-29,53912,48790,5122,11584,9,9,0
03/31/2021,30-39,48211,44097,4114,10897,40,38,2
03/31/2021,40-49,43780,40439,3341,10116,124,101,23
03/31/2021,50-59,47738,44436,3302,9191,409,347,62
03/31/2021,60-69,32368,30431,1937,7347,1011,871,140
03/31/2021,70-79,16868,15903,965,6247,1768,1493,275
03/31/2021,80 and older,16109,14696,1413,9755,4533,3628,905
04/01/2021,0-9,17932,16988,944,4763,2,1,1
04/01/2021,10-19,35390,32491,2899,7810,4,4,0
04/01/2021,20-29,54210,49075,5135,11648,9,9,0
04/01/2021,30-39,48447,44339,4108,10950,40,38,2
04/01/2021,40-49,43995,40650,3345,10166,124,101,23
04/01/2021,50-59,47934,44630,3304,9229,410,348,62
04/01/2021,60-69,32436,30497,1939,7362,1011,871,140
04/01/2021,70-79,16884,15919,965,6253,1768,1494,274
04/01/2021,80 and older,16119,14708,1411,9761,4536,3631,905
04/04/2021,0-9,18172,17200,972,4827,2,1,1
04/04/2021,10-19,35859,32908,2951,7914,4,4,0
04/04/2021,20-29,54698,49517,5181,11753,9,9,0
04/04/2021,30-39,48857,44699,4158,11043,40,38,2
04/04/2021,40-49,44389,41024,3365,10257,125,102,23
04/04/2021,50-59,48283,44952,3331,9296,411,349,62
04/04/2021,60-69,32601,30649,1952,7400,1013,872,141
04/04/2021,70-79,16928,15966,962,6269,1772,1498,274
04/04/2021,80 and older,16153,14734,1419,9781,4547,3639,908
04/05/2021,0-9,18262,17281,981,4851,2,1,1
04/05/2021,10-19,36045,33059,2986,7955,4,4,0
04/05/2021,20-29,54911,49680,5231,11799,9,9,0
04/05/2021,30-39,49035,44830,4205,11083,40,38,2
04/05/2021,40-49,44565,41154,3411,10297,126,103,23
05/28/2020,40-49,5896,,,1339,52,,
04/05/2021,50-59,48443,45079,3364,9327,412,350,62
04/05/2021,60-69,32701,30730,1971,7422,1015,873,142
04/05/2021,70-79,16956,15986,970,6280,1773,1499,274
04/05/2021,80 and older,16157,14739,1418,9784,4549,3640,909
04/06/2021,0-9,18348,17349,999,4874,2,1,1
04/06/2021,10-19,36206,33195,3011,7990,4,4,0
04/06/2021,20-29,55081,49827,5254,11836,9,9,0
04/06/2021,30-39,49201,44963,4238,11121,40,38,2
04/06/2021,40-49,44698,41275,3423,10328,126,103,23
04/11/2020,70-79,1027,,,394,110,,
01/05/2021,0-9,9437,9057,380,2489,1,1,0
01/05/2021,10-19,19422,18193,1229,4224,1,1,0
01/05/2021,20-29,33940,31626,2314,7283,7,7,0
01/05/2021,30-39,30813,28958,1855,6997,29,28,1
01/05/2021,40-49,27909,26446,1463,6337,88,71,17
01/05/2021,50-59,30936,29337,1599,5843,282,237,45
01/05/2021,60-69,21754,20743,1011,5028,785,665,120
01/05/2021,70-79,12195,11517,678,4679,1371,1140,231
01/05/2021,80 and older,12994,11840,1154,7915,3666,2898,768
01/06/2021,0-9,9594,9211,383,2530,1,1,0
01/06/2021,10-19,19821,18556,1265,4311,1,1,0
01/06/2021,20-29,34541,32153,2388,7412,7,7,0
01/06/2021,30-39,31328,29409,1919,7114,29,28,1
01/06/2021,40-49,28355,26865,1490,6438,89,72,17
01/06/2021,50-59,31462,29826,1636,5942,289,243,46
01/06/2021,60-69,22117,21091,1026,5112,790,670,120
01/06/2021,70-79,12364,11672,692,4744,1389,1156,233
01/06/2021,80 and older,13122,11952,1170,7993,3692,2918,774
01/07/2021,0-9,9843,9461,382,2596,1,1,0
01/07/2021,10-19,20230,18968,1262,4400,1,1,0
01/07/2021,20-29,35141,32758,2383,7540,7,7,0
01/07/2021,30-39,31838,29920,1918,7230,30,29,1
01/07/2021,40-49,28826,27339,1487,6545,89,72,17
01/07/2021,50-59,31924,30286,1638,6030,292,246,46
05/07/2020,60-69,4894,,,1131,356,,
01/07/2021,60-69,22423,21388,1035,5183,793,673,120
01/07/2021,70-79,12506,11810,696,4798,1395,1160,235
01/07/2021,80 and older,13209,12029,1180,8046,3716,2938,778
01/10/2021,0-9,10318,9933,385,2721,1,1,0
01/10/2021,10-19,21103,19812,1291,4590,1,1,0
01/10/2021,20-29,36499,34047,2452,7832,7,7,0
01/10/2021,30-39,32941,30987,1954,7481,31,30,1
01/10/2021,40-49,29857,28337,1520,6779,89,72,17
01/10/2021,50-59,33024,31357,1667,6238,299,252,47
01/10/2021,60-69,23160,22114,1046,5353,811,690,121
01/10/2021,70-79,12900,12190,710,4949,1422,1184,238
01/10/2021,80 and older,13502,12315,1187,8225,3755,2973,782
01/11/2021,0-9,10660,10263,397,2812,1,1,0
01/11/2021,10-19,21727,20393,1334,4725,1,1,0
01/11/2021,20-29,37140,34630,2510,7969,7,7,0
01/11/2021,30-39,33499,31498,2001,7607,32,30,2
01/11/2021,40-49,30379,28812,1567,6897,91,74,17
01/11/2021,50-59,33547,31829,1718,6336,303,255,48
01/11/2021,60-69,23450,22376,1074,5420,815,692,123
01/11/2021,70-79,13030,12305,725,4999,1433,1195,238
01/11/2021,80 and older,13561,12367,1194,8261,3766,2981,785
01/12/2021,0-9,10851,10444,407,2862,1,1,0
01/12/2021,10-19,22198,20811,1387,4828,1,1,0
01/12/2021,20-29,37808,35207,2601,8113,7,7,0
01/12/2021,30-39,34016,31983,2033,7725,32,30,2
01/12/2021,40-49,30876,29295,1581,7010,91,74,17
01/12/2021,50-59,34111,32362,1749,6443,308,260,48
01/12/2021,60-69,23780,22684,1096,5496,827,702,125
01/12/2021,70-79,13185,12448,737,5059,1457,1214,243
01/12/2021,80 and older,13695,12474,1221,8342,3812,3016,796
01/13/2021,0-9,10886,10474,412,2871,1,1,0
01/13/2021,10-19,22307,20895,1412,4851,1,1,0
01/13/2021,20-29,37981,35335,2646,8150,7,7,0
01/13/2021,30-39,34173,32100,2073,7761,31,30,1
01/13/2021,40-49,31023,29401,1622,7044,91,74,17
01/13/2021,50-59,34240,32464,1776,6467,309,260,49
01/13/2021,60-69,23884,22768,1116,5520,829,704,125
01/13/2021,70-79,13242,12494,748,5081,1461,1218,243
01/13/2021,80 and older,13753,12526,1227,8378,3823,3024,799
01/14/2021,0-9,11017,10599,418,2906,1,1,0
05/13/2020,0-9,328,,,87,1,,
01/14/2021,10-19,22522,21096,1426,4898,1,1,0
01/14/2021,20-29,38324,35628,2696,8223,7,7,0
01/14/2021,30-39,34445,32345,2100,7822,31,30,1
01/14/2021,40-49,31324,29673,1651,7112,91,74,17
01/14/2021,50-59,34517,32719,1798,6520,311,261,50
01/14/2021,60-69,24056,22926,1130,5560,834,709,125
01/14/2021,70-79,13342,12587,755,5119,1468,1224,244
01/14/2021,80 and older,13821,12589,1232,8419,3850,3048,802
03/10/2021,0-9,15930,15230,700,4202,1,1,0
03/10/2021,10-19,31335,29086,2249,6815,4,4,0
03/10/2021,20-29,49596,45376,4220,10642,9,9,0
03/10/2021,30-39,44396,41007,3389,10082,38,37,1
03/10/2021,40-49,40563,37758,2805,9210,119,97,22
03/10/2021,50-59,44565,41758,2807,8417,391,335,56
03/10/2021,60-69,30652,28966,1686,7085,981,848,133
03/10/2021,70-79,16377,15465,912,6283,1734,1463,271
03/10/2021,80 and older,15841,14480,1361,9649,4484,3586,898
03/11/2021,0-9,16007,15300,707,4222,1,1,0
03/11/2021,10-19,31543,29283,2260,6860,4,4,0
03/11/2021,20-29,49841,45609,4232,10695,9,9,0
03/11/2021,30-39,44585,41184,3401,10125,38,37,1
03/11/2021,40-49,40727,37920,2807,9247,121,99,22
03/11/2021,50-59,44725,41909,2816,8448,391,335,56
03/11/2021,60-69,30753,29058,1695,7108,982,849,133
03/11/2021,70-79,16397,15483,914,6291,1735,1464,271
03/11/2021,80 and older,15861,14498,1363,9662,4484,3586,898
03/14/2021,0-9,16230,15501,729,4281,2,1,1
03/14/2021,10-19,31948,29627,2321,6948,4,4,0
03/14/2021,20-29,50299,45982,4317,10793,9,9,0
03/14/2021,30-39,44966,41528,3438,10212,38,37,1
03/14/2021,40-49,41058,38221,2837,9322,123,101,22
03/14/2021,50-59,45075,42221,2854,8514,396,340,56
03/14/2021,60-69,30968,29264,1704,7158,989,855,134
03/14/2021,70-79,16467,15549,918,6318,1737,1466,271
03/14/2021,80 and older,15897,14528,1369,9684,4490,3591,899
03/15/2021,0-9,16290,15541,749,4297,2,1,1
03/15/2021,10-19,32071,29716,2355,6975,4,4,0
03/15/2021,20-29,50484,46091,4393,10833,9,9,0
03/15/2021,30-39,45127,41638,3489,10248,38,37,1
03/15/2021,40-49,41186,38313,2873,9351,123,101,22
03/15/2021,50-59,45194,42308,2886,8536,397,341,56
03/15/2021,60-69,31045,29323,1722,7175,994,857,137
03/15/2021,70-79,16484,15566,918,6325,1738,1467,271
03/15/2021,80 and older,15906,14539,1367,9689,4494,3596,898
03/16/2021,0-9,16334,15580,754,4308,2,1,1
03/16/2021,10-19,32134,29767,2367,6989,4,4,0
03/16/2021,20-29,50525,46131,4394,10841,9,9,0
03/16/2021,30-39,45171,41677,3494,10258,38,37,1
03/16/2021,40-49,41232,38359,2873,9362,123,101,22
03/16/2021,50-59,45264,42368,2896,8549,398,342,56
03/16/2021,60-69,31088,29358,1730,7185,999,860,139
03/16/2021,70-79,16499,15580,919,6330,1737,1467,270
03/16/2021,80 and older,15913,14543,1370,9693,4497,3599,898
03/17/2021,0-9,16434,15677,757,4334,2,1,1
03/17/2021,10-19,32330,29933,2397,7031,4,4,0
03/17/2021,20-29,50736,46320,4416,10887,9,9,0
03/17/2021,30-39,45358,41844,3514,10301,38,37,1
03/17/2021,40-49,41400,38505,2895,9400,123,101,22
03/17/2021,50-59,45420,42508,2912,8579,399,343,56
03/17/2021,60-69,31183,29457,1726,7207,1000,862,138
03/17/2021,70-79,16530,15605,925,6342,1746,1475,271
03/17/2021,80 and older,15927,14556,1371,9702,4501,3604,897
03/18/2021,0-9,16529,15764,765,4360,2,1,1
03/18/2021,10-19,32508,30079,2429,7070,4,4,0
05/13/2020,10-19,789,,,172,1,,
01/17/2021,0-9,11512,11087,425,3036,1,1,0
01/17/2021,10-19,23413,21977,1436,5092,1,1,0
01/17/2021,20-29,39436,36691,2745,8462,6,6,0
01/17/2021,30-39,35463,33278,2185,8053,31,30,1
01/17/2021,40-49,32250,30510,1740,7322,92,74,18
01/17/2021,50-59,35601,33765,1836,6724,314,264,50
01/17/2021,60-69,24747,23627,1120,5720,844,718,126
01/17/2021,70-79,13641,12915,726,5234,1485,1238,247
01/17/2021,80 and older,14001,12804,1197,8529,3896,3092,804
01/18/2021,0-9,11701,11276,425,3086,1,1,0
01/18/2021,10-19,23672,22234,1438,5148,1,1,0
01/18/2021,20-29,39777,37026,2751,8535,6,6,0
01/18/2021,30-39,35800,33610,2190,8130,31,30,1
